doc_id,doi,title,lib,class_name,chunk_count,reaction_system,raw_reaction_system,confidence,status
doc_1608,10.1038/ncomms1359,10.1038/ncomms1359,lib2,classA,62,other_reaction,other_reaction,0.92,ok
doc_1609,10.1038/ncomms13638,10.1038/ncomms13638,lib2,classA,76,other_reaction,other_reaction,0.92,ok
doc_1610,10.1038/ncomms13779,10.1038/ncomms13779,lib2,classA,102,other_reaction,other_reaction,0.88,ok
doc_1611,10.1038/ncomms13869,10.1038/ncomms13869,lib2,classA,34,CO2RR,CO2RR,0.95,ok
doc_1612,10.1038/ncomms13990,10.1038/ncomms13990,lib2,classA,68,other_reaction,other_reaction,0.9,ok
doc_1613,10.1038/ncomms1427,10.1038/ncomms1427,lib2,classA,67,other_reaction,other_reaction,0.92,ok
doc_1614,10.1038/ncomms1435,10.1038/ncomms1435,lib2,classA,55,other_reaction,other_reaction,0.92,ok
doc_1615,10.1038/ncomms14580,10.1038/ncomms14580,lib2,classA,51,other_reaction,other_reaction,0.92,ok
doc_1616,10.1038/ncomms14643,10.1038/ncomms14643,lib2,classA,70,other_reaction,other_reaction,0.86,ok
doc_1617,10.1038/ncomms14675,10.1038/ncomms14675,lib2,classA,41,CO2RR,CO2RR,0.92,ok
doc_1618,10.1038/ncomms14785,10.1038/ncomms14785,lib2,classA,55,CO2RR,CO2RR,0.95,ok
doc_1619,10.1038/ncomms14969,10.1038/ncomms14969,lib2,classA,50,other_reaction,other_reaction,0.91,ok
doc_1620,10.1038/ncomms15113,10.1038/ncomms15113,lib2,classA,52,other_reaction,other_reaction,0.92,ok
doc_1621,10.1038/ncomms15131,10.1038/ncomms15131,lib2,classA,46,other_reaction,other_reaction,0.94,ok
doc_1622,10.1038/ncomms15174,10.1038/ncomms15174,lib2,classA,58,non_reaction,non_reaction,0.87,ok
doc_1623,10.1038/ncomms15437,10.1038/ncomms15437,lib2,classA,46,other_reaction,other_reaction,0.95,ok
doc_1624,10.1038/ncomms15607,10.1038/ncomms15607,lib2,classA,48,other_reaction,other_reaction,0.92,ok
doc_1625,10.1038/ncomms15938,10.1038/ncomms15938,lib2,classA,60,other_reaction,other_reaction,0.95,ok
doc_1626,10.1038/ncomms15967,10.1038/ncomms15967,lib2,classA,56,non_reaction,non_reaction,0.9,ok
doc_1627,10.1038/ncomms16100,10.1038/ncomms16100,lib2,classA,68,other_reaction,other_reaction,0.86,ok
doc_1628,10.1038/ncomms2124,10.1038/ncomms2124,lib2,classA,62,other_reaction,other_reaction,0.9,ok
doc_1630,10.1038/ncomms2152,10.1038/ncomms2152,lib2,classA,44,other_reaction,other_reaction,0.92,ok
doc_1631,10.1038/ncomms2371,10.1038/ncomms2371,lib2,classA,50,non_reaction,non_reaction,0.95,ok
doc_1632,10.1038/ncomms2907,10.1038/ncomms2907,lib2,classA,66,other_reaction,other_reaction,0.9,ok
doc_1633,10.1038/ncomms2941,10.1038/ncomms2941,lib2,classA,45,other_reaction,other_reaction,0.95,ok
doc_1634,10.1038/ncomms2960,10.1038/ncomms2960,lib2,classA,43,non_reaction,non_reaction,0.92,ok
doc_1635,10.1038/ncomms3076,10.1038/ncomms3076,lib2,classA,56,other_reaction,other_reaction,0.93,ok
doc_1636,10.1038/ncomms3178,10.1038/ncomms3178,lib2,classA,48,other_reaction,other_reaction,0.88,ok
doc_1637,10.1038/ncomms3383,10.1038/ncomms3383,lib2,classA,51,other_reaction,other_reaction,0.86,ok
doc_1638,10.1038/ncomms3390,10.1038/ncomms3390,lib2,classA,56,other_reaction,other_reaction,0.91,ok
doc_1639,10.1038/ncomms3439,10.1038/ncomms3439,lib2,classA,42,other_reaction,other_reaction,0.92,ok
doc_1640,10.1038/ncomms3466,10.1038/ncomms3466,lib2,classA,59,other_reaction,other_reaction,0.9,ok
doc_1641,10.1038/ncomms3500,10.1038/ncomms3500,lib2,classA,56,other_reaction,other_reaction,0.91,ok
doc_1642,10.1038/ncomms3798,10.1038/ncomms3798,lib2,classA,43,other_reaction,other_reaction,0.9,ok
doc_1643,10.1038/ncomms3817,10.1038/ncomms3817,lib2,classA,41,other_reaction,other_reaction,0.95,ok
doc_1644,10.1038/ncomms3922,10.1038/ncomms3922,lib2,classA,47,other_reaction,other_reaction,0.92,ok
doc_1645,10.1038/ncomms4007,10.1038/ncomms4007,lib2,classA,72,other_reaction,other_reaction,0.91,ok
doc_1646,10.1038/ncomms4059,10.1038/ncomms4059,lib2,classA,54,other_reaction,other_reaction,0.9,ok
doc_1647,10.1038/ncomms4242,10.1038/ncomms4242,lib2,classA,47,CO2RR,CO2RR,0.95,ok
doc_1648,10.1038/ncomms4391,10.1038/ncomms4391,lib2,classA,57,CO2RR,CO2RR,0.82,ok
doc_1649,10.1038/ncomms4460,10.1038/ncomms4460,lib2,classA,54,non_reaction,non_reaction,0.9,ok
doc_1650,10.1038/ncomms4949,10.1038/ncomms4949,lib2,classA,55,other_reaction,other_reaction,0.95,ok
doc_1652,10.1038/ncomms5036,10.1038/ncomms5036,lib2,classA,50,other_reaction,other_reaction,0.86,ok
doc_1653,10.1038/ncomms5045,10.1038/ncomms5045,lib2,classA,61,other_reaction,other_reaction,0.92,ok
doc_1654,10.1038/ncomms5256,10.1038/ncomms5256,lib2,classA,36,other_reaction,other_reaction,0.95,ok
doc_1655,10.1038/ncomms5695,10.1038/ncomms5695,lib2,classA,43,other_reaction,other_reaction,0.9,ok
doc_1656,10.1038/ncomms5973,10.1038/ncomms5973,lib2,classA,53,other_reaction,other_reaction,0.9,ok
doc_1657,10.1038/ncomms6002,10.1038/ncomms6002,lib2,classA,48,other_reaction,other_reaction,0.88,ok
doc_1658,10.1038/ncomms6185,10.1038/ncomms6185,lib2,classA,42,other_reaction,other_reaction,0.85,ok
doc_1659,10.1038/ncomms6261,10.1038/ncomms6261,lib2,classA,61,other_reaction,other_reaction,0.93,ok
doc_1660,10.1038/ncomms6285,10.1038/ncomms6285,lib2,classA,52,other_reaction,other_reaction,0.88,ok
doc_1661,10.1038/ncomms6848,10.1038/ncomms6848,lib2,classA,52,other_reaction,other_reaction,0.93,ok
doc_1662,10.1038/ncomms7362,10.1038/ncomms7362,lib2,classA,55,other_reaction,other_reaction,0.93,ok
doc_1663,10.1038/ncomms7430,10.1038/ncomms7430,lib2,classA,52,other_reaction,other_reaction,0.88,ok
doc_1664,10.1038/ncomms7469,10.1038/ncomms7469,lib2,classA,52,other_reaction,other_reaction,0.92,ok
doc_1666,10.1038/ncomms7567,10.1038/ncomms7567,lib2,classA,50,other_reaction,other_reaction,0.92,ok
doc_1667,10.1038/ncomms7616,10.1038/ncomms7616,lib2,classA,51,other_reaction,other_reaction,0.93,ok
doc_1669,10.1038/ncomms8278,10.1038/ncomms8278,lib2,classA,63,other_reaction,other_reaction,0.95,ok
doc_1670,10.1038/ncomms8326,10.1038/ncomms8326,lib2,classA,41,CO2RR,CO2RR,0.9,ok
doc_1671,10.1038/ncomms8343,10.1038/ncomms8343,lib2,classA,60,other_reaction,other_reaction,0.9,ok
doc_1672,10.1038/ncomms8345,10.1038/ncomms8345,lib2,classA,48,other_reaction,other_reaction,0.9,ok
doc_1673,10.1038/ncomms8798,10.1038/ncomms8798,lib2,classA,82,other_reaction,other_reaction,0.86,ok
doc_1674,10.1038/ncomms8992,10.1038/ncomms8992,lib2,classA,52,other_reaction,other_reaction,0.93,ok
doc_1675,10.1038/ncomms9058,10.1038/ncomms9058,lib2,classA,60,other_reaction,other_reaction,0.95,ok
doc_1676,10.1038/ncomms9177,10.1038/ncomms9177,lib2,classA,65,CO2RR,CO2RR,0.9,ok
doc_1677,10.1038/ncomms9286,10.1038/ncomms9286,lib2,classA,57,other_reaction,other_reaction,0.9,ok
doc_1678,10.1038/ncomms9625,10.1038/ncomms9625,lib2,classA,64,other_reaction,other_reaction,0.9,ok
doc_1679,10.1038/ncomms9696,10.1038/ncomms9696,lib2,classA,88,other_reaction,other_reaction,0.93,ok
doc_1680,10.1038/ncomms9844,10.1038/ncomms9844,lib2,classA,46,other_reaction,other_reaction,0.92,ok
doc_1681,10.1038/nenergy.2015.6,10.1038/nenergy.2015.6,lib2,classA,46,other_reaction,other_reaction,0.93,ok
doc_1682,10.1038/nenergy.2016.119,10.1038/nenergy.2016.119,lib2,classA,53,other_reaction,other_reaction,0.92,ok
doc_1683,10.1038/nenergy.2016.53,10.1038/nenergy.2016.53,lib2,classA,74,other_reaction,other_reaction,0.9,ok
doc_1684,10.1038/nenergy.2017.21,10.1038/nenergy.2017.21,lib2,classA,78,other_reaction,other_reaction,0.93,ok
doc_1685,10.1038/nenergy.2017.28,10.1038/nenergy.2017.28,lib2,classA,75,other_reaction,other_reaction,0.93,ok
doc_1686,10.1038/nenergy.2017.31,10.1038/nenergy.2017.31,lib2,classA,51,other_reaction,other_reaction,0.92,ok
doc_1687,10.1038/nenergy.2017.87,10.1038/nenergy.2017.87,lib2,classA,114,non_reaction,non_reaction,0.82,ok
doc_1688,10.1038/nmat1040,10.1038/nmat1040,lib2,classA,92,other_reaction,other_reaction,0.88,ok
doc_1689,10.1038/nmat2156,10.1038/nmat2156,lib2,classA,43,other_reaction,other_reaction,0.95,ok
doc_1690,10.1038/nmat2329,10.1038/nmat2329,lib2,classA,36,other_reaction,other_reaction,0.85,ok
doc_1691,10.1038/nmat2883,10.1038/nmat2883,lib2,classA,37,other_reaction,other_reaction,0.9,ok
doc_1692,10.1038/nmat3017,10.1038/nmat3017,lib2,classA,44,other_reaction,other_reaction,0.92,ok
doc_1693,10.1038/nmat3184,10.1038/nmat3184,lib2,classA,45,other_reaction,other_reaction,0.91,ok
doc_1694,10.1038/nmat3313,10.1038/nmat3313,lib2,classA,52,other_reaction,other_reaction,0.91,ok
doc_1695,10.1038/nmat3385,10.1038/nmat3385,lib2,classA,37,other_reaction,other_reaction,0.9,ok
doc_1696,10.1038/nmat3795,10.1038/nmat3795,lib2,classA,57,other_reaction,other_reaction,0.95,ok
doc_1697,10.1038/nmat4049,10.1038/nmat4049,lib2,classA,36,other_reaction,other_reaction,0.92,ok
doc_1698,10.1038/nmat4166,10.1038/nmat4166,lib2,classA,39,other_reaction,other_reaction,0.92,ok
doc_1699,10.1038/nmat4589,10.1038/nmat4589,lib2,classA,28,other_reaction,other_reaction,0.9,ok
doc_1700,10.1038/nmat4659,10.1038/nmat4659,lib2,classA,47,other_reaction,other_reaction,0.86,ok
doc_1701,10.1038/nmat4821,10.1038/nmat4821,lib2,classA,52,other_reaction,other_reaction,0.9,ok
doc_1702,10.1038/nmat4834,10.1038/nmat4834,lib2,classA,65,non_reaction,non_reaction,0.88,ok
doc_1703,10.1038/nmat871,10.1038/nmat871,lib2,classA,25,other_reaction,other_reaction,0.92,ok
doc_1705,10.1038/s41467-017-00558-9,10.1038/s41467-017-00558-9,lib2,classA,51,CO2RR,CO2RR,0.9,ok
doc_1706,10.1038/s41467-017-00585-6,10.1038/s41467-017-00585-6,lib2,classA,52,other_reaction,other_reaction,0.89,ok
doc_1707,10.1038/s41467-017-00973-y,10.1038/s41467-017-00973-y,lib2,classA,51,other_reaction,other_reaction,0.92,ok
doc_1708,10.1038/s41467-017-01035-z,10.1038/s41467-017-01035-z,lib2,classA,58,CO2RR,CO2RR,0.95,ok
doc_1709,10.1038/s41467-017-01100-7,10.1038/s41467-017-01100-7,lib2,classA,69,other_reaction,other_reaction,0.92,ok
doc_1710,10.1038/s41467-017-01673-3,10.1038/s41467-017-01673-3,lib2,classA,57,non_reaction,non_reaction,0.75,ok
doc_1711,10.1038/s41467-017-01734-7,10.1038/s41467-017-01734-7,lib2,classA,52,other_reaction,other_reaction,0.92,ok
doc_1712,10.1038/s41467-017-01872-y,10.1038/s41467-017-01872-y,lib2,classA,39,other_reaction,other_reaction,0.86,ok
doc_1713,10.1038/s41467-017-01893-7,10.1038/s41467-017-01893-7,lib2,classA,62,CO2RR,CO2RR,0.92,ok
doc_1714,10.1038/s41467-017-01949-8,10.1038/s41467-017-01949-8,lib2,classA,43,other_reaction,other_reaction,0.93,ok
doc_1715,10.1038/s41467-017-02318-1,10.1038/s41467-017-02318-1,lib2,classA,50,non_reaction,non_reaction,0.9,ok
doc_1716,10.1038/s41467-017-02429-9,10.1038/s41467-017-02429-9,lib2,classA,68,other_reaction,other_reaction,0.95,ok
doc_1717,10.1038/s41467-018-02819-7,10.1038/s41467-018-02819-7,lib2,classA,68,CO2RR,CO2RR,0.92,ok
doc_1718,10.1038/s41467-018-03257-1,10.1038/s41467-018-03257-1,lib2,classA,80,other_reaction,other_reaction,0.9,ok
doc_1719,10.1038/s41467-018-03416-4,10.1038/s41467-018-03416-4,lib2,classA,70,other_reaction,other_reaction,0.92,ok
doc_1720,10.1038/s41467-018-03712-z,10.1038/s41467-018-03712-z,lib2,classA,60,CO2RR,CO2RR,0.9,ok
doc_1721,10.1038/s41467-018-03793-w,10.1038/s41467-018-03793-w,lib2,classA,44,other_reaction,other_reaction,0.9,ok
doc_1722,10.1038/s41467-018-03858-w,10.1038/s41467-018-03858-w,lib2,classA,65,other_reaction,other_reaction,0.91,ok
doc_1723,10.1038/s41467-018-03896-4,10.1038/s41467-018-03896-4,lib2,classA,89,other_reaction,other_reaction,0.92,ok
doc_1724,10.1038/s41467-018-04248-y,10.1038/s41467-018-04248-y,lib2,classA,61,other_reaction,other_reaction,0.83,ok
doc_1725,10.1038/s41467-018-04394-3,10.1038/s41467-018-04394-3,lib2,classA,73,other_reaction,other_reaction,0.95,ok
doc_1726,10.1038/s41467-018-04746-z,10.1038/s41467-018-04746-z,lib2,classA,48,other_reaction,other_reaction,0.95,ok
doc_1727,10.1038/s41467-018-04788-3,10.1038/s41467-018-04788-3,lib2,classA,57,other_reaction,other_reaction,0.92,ok
doc_1728,10.1038/s41467-018-04888-0,10.1038/s41467-018-04888-0,lib2,classA,65,other_reaction,other_reaction,0.93,ok
doc_1729,10.1038/s41467-018-05542-5,10.1038/s41467-018-05542-5,lib2,classA,53,non_reaction,non_reaction,0.62,ok
doc_1730,10.1038/s41467-018-05544-3,10.1038/s41467-018-05544-3,lib2,classA,49,CO2RR,CO2RR,0.92,ok
doc_1731,10.1038/s41467-018-05659-7,10.1038/s41467-018-05659-7,lib2,classA,47,CO2RR,CO2RR,0.85,ok
doc_1732,10.1038/s41467-018-05758-5,10.1038/s41467-018-05758-5,lib2,classA,56,other_reaction,other_reaction,0.86,ok
doc_1733,10.1038/s41467-018-05880-4,10.1038/s41467-018-05880-4,lib2,classA,52,other_reaction,other_reaction,0.8,ok
doc_1734,10.1038/s41467-018-06043-1,10.1038/s41467-018-06043-1,lib2,classA,46,other_reaction,other_reaction,0.95,ok
doc_1735,10.1038/s41467-018-06144-x,10.1038/s41467-018-06144-x,lib2,classA,64,other_reaction,other_reaction,0.95,ok
doc_1736,10.1038/s41467-018-06311-0,10.1038/s41467-018-06311-0,lib2,classA,60,CO2RR,CO2RR,0.93,ok
doc_1737,10.1038/s41467-018-06443-3,10.1038/s41467-018-06443-3,lib2,classA,68,other_reaction,other_reaction,0.92,ok
doc_1738,10.1038/s41467-018-06728-7,10.1038/s41467-018-06728-7,lib2,classA,69,other_reaction,other_reaction,0.9,ok
doc_1739,10.1038/s41467-018-06938-z,10.1038/s41467-018-06938-z,lib2,classA,53,CO2RR,CO2RR,0.93,ok
doc_1740,10.1038/s41467-018-07380-x,10.1038/s41467-018-07380-x,lib2,classA,62,CO2RR,CO2RR,0.92,ok
doc_1741,10.1038/s41467-018-07397-2,10.1038/s41467-018-07397-2,lib2,classA,60,CO2RR,CO2RR,0.87,ok
doc_1742,10.1038/s41467-018-07678-w,10.1038/s41467-018-07678-w,lib2,classA,81,other_reaction,other_reaction,0.88,ok
doc_1743,10.1038/s41467-018-07792-9,10.1038/s41467-018-07792-9,lib2,classA,52,other_reaction,other_reaction,0.9,ok
doc_1744,10.1038/s41467-018-07850-2,10.1038/s41467-018-07850-2,lib2,classA,66,other_reaction,other_reaction,0.95,ok
doc_1745,10.1038/s41467-018-08117-6,10.1038/s41467-018-08117-6,lib2,classA,61,other_reaction,other_reaction,0.92,ok
doc_1746,10.1038/s41467-018-08144-3,10.1038/s41467-018-08144-3,lib2,classA,87,other_reaction,other_reaction,0.9,ok
doc_1747,10.1038/s41467-019-08356-1,10.1038/s41467-019-08356-1,lib2,classA,62,CO2RR,CO2RR,0.9,ok
doc_1748,10.1038/s41467-019-08419-3,10.1038/s41467-019-08419-3,lib2,classA,58,other_reaction,other_reaction,0.93,ok
doc_1749,10.1038/s41467-019-08624-0,10.1038/s41467-019-08624-0,lib2,classA,74,other_reaction,other_reaction,0.86,ok
doc_1750,10.1038/s41467-019-08651-x,10.1038/s41467-019-08651-x,lib2,classA,67,CO2RR,CO2RR,0.84,ok
doc_1751,10.1038/s41467-019-08697-x,10.1038/s41467-019-08697-x,lib2,classA,53,CO2RR,CO2RR,0.79,ok
doc_1752,10.1038/s41467-019-08762-5,10.1038/s41467-019-08762-5,lib2,classA,74,other_reaction,other_reaction,0.92,ok
doc_1754,10.1038/s41467-019-08805-x,10.1038/s41467-019-08805-x,lib2,classA,82,CO2RR,CO2RR,0.92,ok
doc_1755,10.1038/s41467-019-08824-8,10.1038/s41467-019-08824-8,lib2,classA,76,CO2RR,CO2RR,0.93,ok
doc_1756,10.1038/s41467-019-08877-9,10.1038/s41467-019-08877-9,lib2,classA,65,other_reaction,other_reaction,0.89,ok
doc_1757,10.1038/s41467-019-09072-6,10.1038/s41467-019-09072-6,lib2,classA,78,other_reaction,other_reaction,0.86,ok
doc_1758,10.1038/s41467-019-09162-5,10.1038/s41467-019-09162-5,lib2,classA,45,other_reaction,other_reaction,0.9,ok
doc_1759,10.1038/s41467-019-09211-z,10.1038/s41467-019-09211-z,lib2,classA,48,other_reaction,other_reaction,0.87,ok
doc_1760,10.1038/s41467-019-09269-9,10.1038/s41467-019-09269-9,lib2,classA,39,other_reaction,other_reaction,0.93,ok
doc_1761,10.1038/s41467-019-09339-y,10.1038/s41467-019-09339-y,lib2,classA,71,other_reaction,other_reaction,0.92,ok
doc_1762,10.1038/s41467-019-09394-5,10.1038/s41467-019-09394-5,lib2,classA,53,other_reaction,other_reaction,0.95,ok
doc_1763,10.1038/s41467-019-09503-4,10.1038/s41467-019-09503-4,lib2,classA,71,other_reaction,other_reaction,0.92,ok
doc_1764,10.1038/s41467-019-09532-z,10.1038/s41467-019-09532-z,lib2,classA,54,other_reaction,other_reaction,0.91,ok
doc_1765,10.1038/s41467-019-09568-1,10.1038/s41467-019-09568-1,lib2,classA,53,CO2RR,CO2RR,0.9,ok
doc_1766,10.1038/s41467-019-09626-8,10.1038/s41467-019-09626-8,lib2,classA,68,CO2RR,CO2RR,0.95,ok
doc_1767,10.1038/s41467-019-09845-z,10.1038/s41467-019-09845-z,lib2,classA,70,other_reaction,other_reaction,0.93,ok
doc_1768,10.1038/s41467-019-09918-z,10.1038/s41467-019-09918-z,lib2,classA,56,other_reaction,other_reaction,0.85,ok
doc_1769,10.1038/s41467-019-10304-y,10.1038/s41467-019-10304-y,lib2,classA,62,other_reaction,other_reaction,0.82,ok
doc_1770,10.1038/s41467-019-10392-w,10.1038/s41467-019-10392-w,lib2,classA,50,CO2RR,CO2RR,0.92,ok
doc_1771,10.1038/s41467-019-10524-2,10.1038/s41467-019-10524-2,lib2,classA,77,CO2RR,CO2RR,0.93,ok
doc_1772,10.1038/s41467-019-10819-4,10.1038/s41467-019-10819-4,lib2,classA,60,CO2RR,CO2RR,0.92,ok
doc_1773,10.1038/s41467-019-10854-1,10.1038/s41467-019-10854-1,lib2,classA,64,CO2RR,CO2RR,0.95,ok
doc_1774,10.1038/s41467-019-10888-5,10.1038/s41467-019-10888-5,lib2,classA,100,other_reaction,other_reaction,0.92,ok
doc_1775,10.1038/s41467-019-10928-0,10.1038/s41467-019-10928-0,lib2,classA,38,other_reaction,other_reaction,0.9,ok
doc_1777,10.1038/s41467-019-11349-9,10.1038/s41467-019-11349-9,lib2,classA,66,other_reaction,other_reaction,0.65,ok
doc_1778,10.1038/s41467-019-11352-0,10.1038/s41467-019-11352-0,lib2,classA,81,CO2RR,CO2RR,0.95,ok
doc_1779,10.1038/s41467-019-11544-8,10.1038/s41467-019-11544-8,lib2,classA,79,other_reaction,other_reaction,0.86,ok
doc_1780,10.1038/s41467-019-11599-7,10.1038/s41467-019-11599-7,lib2,classA,98,CO2RR,CO2RR,0.93,ok
doc_1781,10.1038/s41467-019-11846-x,10.1038/s41467-019-11846-x,lib2,classA,78,other_reaction,other_reaction,0.92,ok
doc_1782,10.1038/s41467-019-11903-5,10.1038/s41467-019-11903-5,lib2,classA,50,CO2RR,CO2RR,0.92,ok
doc_1783,10.1038/s41467-019-11970-8,10.1038/s41467-019-11970-8,lib2,classA,55,other_reaction,other_reaction,0.86,ok
doc_1784,10.1038/s41467-019-11992-2,10.1038/s41467-019-11992-2,lib2,classA,60,other_reaction,other_reaction,0.91,ok
doc_1785,10.1038/s41467-019-12744-y,10.1038/s41467-019-12744-y,lib2,classA,103,CO2RR,CO2RR,0.9,ok
doc_1787,10.1038/s41467-019-12938-4,10.1038/s41467-019-12938-4,lib2,classA,56,non_reaction,non_reaction,0.9,ok
doc_1788,10.1038/s41467-019-12994-w,10.1038/s41467-019-12994-w,lib2,classA,75,other_reaction,other_reaction,0.9,ok
doc_1789,10.1038/s41467-019-13052-1,10.1038/s41467-019-13052-1,lib2,classA,62,other_reaction,other_reaction,0.93,ok
doc_1790,10.1038/s41467-019-13092-7,10.1038/s41467-019-13092-7,lib2,classA,64,other_reaction,other_reaction,0.92,ok
doc_1791,10.1038/s41467-019-13190-6,10.1038/s41467-019-13190-6,lib2,classA,46,CORR,CORR,0.85,ok
doc_1792,10.1038/s41467-019-13375-z,10.1038/s41467-019-13375-z,lib2,classA,68,other_reaction,other_reaction,0.92,ok
doc_1793,10.1038/s41467-019-13415-8,10.1038/s41467-019-13415-8,lib2,classA,63,other_reaction,other_reaction,0.95,ok
doc_1794,10.1038/s41467-019-13436-3,10.1038/s41467-019-13436-3,lib2,classA,71,other_reaction,other_reaction,0.95,ok
doc_1795,10.1038/s41467-019-13638-9,10.1038/s41467-019-13638-9,lib2,classA,90,other_reaction,other_reaction,0.83,ok
doc_1796,10.1038/s41467-019-13833-8,10.1038/s41467-019-13833-8,lib2,classA,51,CO2RR,CO2RR,0.95,ok
doc_1797,10.1038/s41467-019-14157-3,10.1038/s41467-019-14157-3,lib2,classA,60,other_reaction,other_reaction,0.9,ok
doc_1799,10.1038/s41467-020-14550-3,10.1038/s41467-020-14550-3,lib2,classA,57,other_reaction,other_reaction,0.93,ok
doc_1800,10.1038/s41467-020-14565-w,10.1038/s41467-020-14565-w,lib2,classA,127,other_reaction,other_reaction,0.95,ok
doc_1801,10.1038/s41467-020-14817-9,10.1038/s41467-020-14817-9,lib2,classA,68,non_reaction,non_reaction,0.8,ok
doc_1802,10.1038/s41467-020-14822-y,10.1038/s41467-020-14822-y,lib2,classA,61,other_reaction,other_reaction,0.9,ok
doc_1803,10.1038/s41467-020-14917-6,10.1038/s41467-020-14917-6,lib2,classA,56,other_reaction,other_reaction,0.92,ok
doc_1804,10.1038/s41467-020-14980-z,10.1038/s41467-020-14980-z,lib2,classA,55,other_reaction,other_reaction,0.88,ok
doc_1805,10.1038/s41467-020-15355-0,10.1038/s41467-020-15355-0,lib2,classA,62,other_reaction,other_reaction,0.92,ok
doc_1806,10.1038/s41467-020-15563-8,10.1038/s41467-020-15563-8,lib2,classA,78,other_reaction,other_reaction,0.95,ok
doc_1807,10.1038/s41467-020-15677-z,10.1038/s41467-020-15677-z,lib2,classA,55,other_reaction,other_reaction,0.9,ok
doc_1808,10.1038/s41467-020-16016-y,10.1038/s41467-020-16016-y,lib2,classA,95,other_reaction,other_reaction,0.92,ok
doc_1809,10.1038/s41467-020-16119-6,10.1038/s41467-020-16119-6,lib2,classA,113,CO2RR,CO2RR,0.9,ok
doc_1810,10.1038/s41467-020-16381-8,10.1038/s41467-020-16381-8,lib2,classA,58,CO2RR,CO2RR,0.95,ok
doc_1811,10.1038/s41467-020-16554-5,10.1038/s41467-020-16554-5,lib2,classA,63,other_reaction,other_reaction,0.92,ok
doc_1812,10.1038/s41467-020-16742-3,10.1038/s41467-020-16742-3,lib2,classA,75,CO2RR,CO2RR,0.87,ok
doc_1813,10.1038/s41467-020-16847-9,10.1038/s41467-020-16847-9,lib2,classA,61,CO2RR,CO2RR,0.95,ok
doc_1814,10.1038/s41467-020-16848-8,10.1038/s41467-020-16848-8,lib2,classA,61,other_reaction,other_reaction,0.92,ok
doc_1815,10.1038/s41467-020-16998-9,10.1038/s41467-020-16998-9,lib2,classA,79,CO2RR,CO2RR,0.95,ok
doc_1816,10.1038/s41467-020-17199-0,10.1038/s41467-020-17199-0,lib2,classA,67,other_reaction,other_reaction,0.92,ok
doc_1817,10.1038/s41467-020-17231-3,10.1038/s41467-020-17231-3,lib2,classA,72,CO2RR,CO2RR,0.95,ok
doc_1818,10.1038/s41467-020-17403-1,10.1038/s41467-020-17403-1,lib2,classA,50,CO2RR,CO2RR,0.95,ok
doc_1819,10.1038/s41467-020-17499-5,10.1038/s41467-020-17499-5,lib2,classA,58,CORR,CORR,0.95,ok
doc_1820,10.1038/s41467-020-17657-9,10.1038/s41467-020-17657-9,lib2,classA,61,other_reaction,other_reaction,0.92,ok
doc_1821,10.1038/s41467-020-17686-4,10.1038/s41467-020-17686-4,lib2,classA,39,other_reaction,other_reaction,0.92,ok
